listing_id,property_name,address,property_type,property_subtype,usage_type,status,sq_ft,price_per_sq_ft,price_basis,sale_price,cap_rate,availability,availability_date,market,country_code,country,state_province,city,locality,neighborhood,submarket,postal_code,geo_lat,geo_lng,map_url,facing,furnishing_status,loading_access,dock_doors,drive_in_doors,parking_spaces,nearest_highway,rail_access,additional_information
LC-FR-2005,Part-Dieu Last Mile 2005,"3499 Skyline Pkwy, Lyon",industrial,last_mile,logistics,available,198337,57.00,annual_rent,123167277,0.0621,Immediate,2026-05-19,Lyon,FR,France,Auvergne-Rhone-Alpes,Lyon,Part-Dieu,Part-Dieu,Lyon - Part-Dieu,FR-4904,45.762129,4.803358,"https://www.google.com/maps/search/?api=1&query=45.762129,4.803358",corner,unfurnished,shared_yard,2,4,32,A6,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in Lyon - Part-Dieu."
LC-US-0705,NoMa Warehouse 705,"2565 Market Ln, Washington",industrial,warehouse,logistics,available,26070,45.00,annual_rent,24427590,0.0523,Immediate,2026-05-19,Washington DC,US,United States,DC,Washington,NoMa,NoMa,Washington DC - NoMa,69361,38.877244,-76.961143,"https://www.google.com/maps/search/?api=1&query=38.877244,-76.961143",north,shell,cross_dock,9,3,149,I-495,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in Washington DC - NoMa."
LC-US-0464,Round Rock Garden 464,"6059 Union Rd, Austin",multifamily,garden,residential,under_offer,107418,36.00,annual_rent,90553374,0.0564,Under offer,2026-06-15,Austin,US,United States,TX,Austin,Round Rock,Round Rock,Austin - Round Rock,81969,30.219255,-97.778935,"https://www.google.com/maps/search/?api=1&query=30.219255,-97.778935",street_front,warm_shell,,,,697,US 183,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on residential use in Austin - Round Rock."
LC-US-0653,NoMa High Street 653,"5536 Skyline St, Washington",retail,high_street,retail,coming_soon,20948,55.00,annual_rent,16946932,0.0646,Q3 2026,2026-09-01,Washington DC,US,United States,DC,Washington,NoMa,NoMa,Washington DC - NoMa,25913,38.839576,-76.976099,"https://www.google.com/maps/search/?api=1&query=38.839576,-76.976099",corner,furnished,,,,364,I-66,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on retail use in Washington DC - NoMa."
LC-DK-1468,Glostrup Specialty 1468,"5851 Union Way, Copenhagen",mixed_use,specialty,mixed_use,leased,50875,55.00,annual_rent,19027250,0.0519,Leased,2026-05-19,Copenhagen,DK,Denmark,Capital Region,Copenhagen,Glostrup,Glostrup,Copenhagen - Glostrup,DK-4215,55.649921,12.571046,"https://www.google.com/maps/search/?api=1&query=55.649921,12.571046",west,partially_furnished,,,,328,E20,metro_adjacent,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on mixed_use use in Copenhagen - Glostrup."
LC-US-0279,O'Hare Infill Land 279,"9459 Foundry Loop, Chicago",land,infill_land,development,sold,,115.00,annual_rent,125992952,,Sold,2026-05-19,Chicago,US,United States,IL,Chicago,O'Hare,O'Hare,Chicago - O'Hare,28038,41.798472,-87.566102,"https://www.google.com/maps/search/?api=1&query=41.798472,-87.566102",courtyard,shell,,,,553,I-290,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on development use in Chicago - O'Hare."
LC-US-1155,Vernon Garden 1155,"3190 Foundry Ave, Los Angeles",multifamily,garden,residential,under_offer,142362,54.00,annual_rent,92677662,0.0545,Under offer,2026-06-15,Los Angeles/Inland Empire,US,United States,CA,Los Angeles,Vernon,Vernon,Los Angeles/Inland Empire - Vernon,16036,34.059366,-118.296564,"https://www.google.com/maps/search/?api=1&query=34.059366,-118.296564",east,shell,,,,345,SR 60,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on residential use in Los Angeles/Inland Empire - Vernon."
LC-FR-1906,Le Marais Distribution 1906,"4414 Union Loop, Paris",industrial,distribution,logistics,available,132247,42.00,annual_rent,121006005,0.0598,Immediate,2026-05-19,Paris,FR,France,Ile-de-France,Paris,Le Marais,Le Marais,Paris - Le Marais,FR-1100,48.854760,2.328138,"https://www.google.com/maps/search/?api=1&query=48.854760,2.328138",south,partially_furnished,cross_dock,7,5,686,A1,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in Paris - Le Marais."
LC-ES-1730,Chamartin Creative 1730,"2452 River Rd, Madrid",office,creative,office,available,78870,61.00,annual_rent,46927650,0.0715,Immediate,2026-05-19,Madrid,ES,Spain,Community of Madrid,Madrid,Chamartin,Chamartin,Madrid - Chamartin,ES-4285,40.392341,-3.727984,"https://www.google.com/maps/search/?api=1&query=40.392341,-3.727984",south,warm_shell,,,,582,M-40,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on office use in Madrid - Chamartin."
LC-GB-1525,Shoreditch Class B 1525,"1159 Gallery Row, London",office,class_b,office,available,81481,57.00,annual_rent,47421942,0.0601,Immediate,2026-05-19,London,GB,United Kingdom,England,London,Shoreditch,Shoreditch,London - Shoreditch,GB-4560,51.423523,-0.117861,"https://www.google.com/maps/search/?api=1&query=51.423523,-0.117861",corner,unfurnished,,,,260,M25,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on office use in London - Shoreditch."
LC-US-1123,Doral Class A 1123,"7736 Gallery Row, Miami",office,class_a,office,available,18252,66.00,annual_rent,8742708,0.0712,Immediate,2026-05-19,Miami,US,United States,FL,Miami,Doral,Doral,Miami - Doral,97242,25.681690,-80.255248,"https://www.google.com/maps/search/?api=1&query=25.681690,-80.255248",east,unfurnished,,,,487,I-95,metro_adjacent,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on office use in Miami - Doral."
LC-US-0313,SoHo Last Mile 313,"7849 Foundry Loop, New York",industrial,last_mile,logistics,available,109336,41.00,annual_rent,102885176,0.0656,Immediate,2026-05-19,New York,US,United States,NY,New York,SoHo,SoHo,New York - SoHo,60076,40.631155,-73.998681,"https://www.google.com/maps/search/?api=1&query=40.631155,-73.998681",north,unfurnished,cross_dock,38,4,148,I-95,metro_adjacent,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in New York - SoHo."
LC-US-0021,Energy Corridor Warehouse 21,"9313 Foundry Row, Houston",industrial,warehouse,logistics,available,124834,38.00,annual_rent,95373176,0.0586,Immediate,2026-05-19,Houston,US,United States,TX,Houston,Energy Corridor,Energy Corridor,Houston - Energy Corridor,40281,29.680664,-95.287858,"https://www.google.com/maps/search/?api=1&query=29.680664,-95.287858",corner,shell,dock_high,21,1,344,I-610,metro_adjacent,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in Houston - Energy Corridor."
LC-US-1036,Round Rock Medical Office 1036,"5220 Skyline Loop, Austin",office,medical_office,office,coming_soon,55094,77.00,annual_rent,42973320,0.0803,Q3 2026,2026-07-01,Austin,US,United States,TX,Austin,Round Rock,Round Rock,Austin - Round Rock,56251,30.257381,-97.781112,"https://www.google.com/maps/search/?api=1&query=30.257381,-97.781112",west,partially_furnished,,,,637,I-35,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on office use in Austin - Round Rock."
LC-GB-1791,Park Royal Campus 1791,"6807 Skyline St, London",medical,campus,medical,pipeline,34018,89.00,annual_rent,16260604,,Pipeline delivery,2027-03-01,London,GB,United Kingdom,England,London,Park Royal,Park Royal,London - Park Royal,GB-3952,51.554492,-0.078110,"https://www.google.com/maps/search/?api=1&query=51.554492,-0.078110",courtyard,shell,,,,494,A13,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on medical use in London - Park Royal."
LC-US-0072,Alliance Purpose Built 72,"928 Beacon Pkwy, Dallas",mixed_use,purpose_built,mixed_use,leased,128419,53.00,annual_rent,58173807,0.0589,Leased,2026-05-19,Dallas-Fort Worth,US,United States,TX,Dallas,Alliance,Alliance,Dallas-Fort Worth - Alliance,33492,32.756163,-96.884194,"https://www.google.com/maps/search/?api=1&query=32.756163,-96.884194",street_front,turnkey,,,,118,I-635,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on mixed_use use in Dallas-Fort Worth - Alliance."
LC-IE-1849,Docklands High Street 1849,"5898 Union St, Dublin",retail,high_street,retail,coming_soon,22387,45.00,annual_rent,7231001,0.0631,Q4 2026,2026-10-01,Dublin,IE,Ireland,Leinster,Dublin,Docklands,Docklands,Dublin - Docklands,IE-7902,53.359417,-6.309668,"https://www.google.com/maps/search/?api=1&query=53.359417,-6.309668",north,unfurnished,,,,334,M50,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on retail use in Dublin - Docklands."
LC-US-1431,Queens Class A 1431,"1630 Gallery Pkwy, New York",office,class_a,office,available,22124,81.00,annual_rent,10354032,0.0624,Immediate,2026-05-19,New York,US,United States,NY,New York,Queens,Queens,New York - Queens,92307,40.801542,-73.984574,"https://www.google.com/maps/search/?api=1&query=40.801542,-73.984574",courtyard,shell,,,,352,I-495,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on office use in New York - Queens."
LC-US-0168,San Mateo Campus 168,"2681 River Pkwy, San Francisco",mixed_use,campus,mixed_use,leased,35038,59.00,annual_rent,19971660,0.0701,Leased,2026-05-19,San Francisco Bay Area,US,United States,CA,San Francisco,San Mateo,San Mateo,San Francisco Bay Area - San Mateo,32800,37.705867,-122.359666,"https://www.google.com/maps/search/?api=1&query=37.705867,-122.359666",street_front,turnkey,,,,311,I-880,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on mixed_use use in San Francisco Bay Area - San Mateo."
LC-FR-1655,Venissieux Garden 1655,"5166 Union Way, Lyon",multifamily,garden,residential,under_offer,212575,40.00,annual_rent,99910250,0.0414,Under offer,2026-06-15,Lyon,FR,France,Auvergne-Rhone-Alpes,Lyon,Venissieux,Venissieux,Lyon - Venissieux,FR-9148,45.785998,4.925513,"https://www.google.com/maps/search/?api=1&query=45.785998,4.925513",courtyard,furnished,,,,61,A7,metro_adjacent,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on residential use in Lyon - Venissieux."
LC-IT-1942,Zona Tortona Neighborhood Center 1942,"2608 Union Ave, Milan",retail,neighborhood_center,retail,coming_soon,22331,95.00,annual_rent,10741211,0.0478,Q3 2026,2026-08-01,Milan,IT,Italy,Lombardy,Milan,Zona Tortona,Zona Tortona,Milan - Zona Tortona,IT-6732,45.450797,9.109829,"https://www.google.com/maps/search/?api=1&query=45.450797,9.109829",dual_aspect,partially_furnished,,,,83,A4,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on retail use in Milan - Zona Tortona."
LC-DK-1664,Glostrup Highrise 1664,"8150 Skyline Loop, Copenhagen",multifamily,highrise,residential,under_offer,191869,52.00,annual_rent,64659853,0.0442,Under offer,2026-06-15,Copenhagen,DK,Denmark,Capital Region,Copenhagen,Glostrup,Glostrup,Copenhagen - Glostrup,DK-5387,55.724578,12.647867,"https://www.google.com/maps/search/?api=1&query=55.724578,12.647867",street_front,warm_shell,,,,48,E47,metro_adjacent,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on residential use in Copenhagen - Glostrup."
LC-US-1070,Buckhead Purpose Built 1070,"1265 Orchard Loop, Atlanta",mixed_use,purpose_built,mixed_use,leased,71504,91.00,annual_rent,67356768,0.0585,Leased,2026-05-19,Atlanta,US,United States,GA,Atlanta,Buckhead,Buckhead,Atlanta - Buckhead,89613,33.707980,-84.332768,"https://www.google.com/maps/search/?api=1&query=33.707980,-84.332768",dual_aspect,warm_shell,,,,270,I-85,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on mixed_use use in Atlanta - Buckhead."
LC-IT-1970,Zona Tortona Urban 1970,"7316 River Loop, Milan",mixed_use,urban,mixed_use,leased,106108,81.00,annual_rent,21327708,0.0700,Leased,2026-05-19,Milan,IT,Italy,Lombardy,Milan,Zona Tortona,Zona Tortona,Milan - Zona Tortona,IT-6897,45.479709,9.157214,"https://www.google.com/maps/search/?api=1&query=45.479709,9.157214",south,warm_shell,,,,504,A7,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on mixed_use use in Milan - Zona Tortona."
LC-IT-1774,Zona Tortona Urban 1774,"8657 Canal Row, Milan",mixed_use,urban,mixed_use,leased,86213,77.00,annual_rent,21122185,0.0565,Leased,2026-05-19,Milan,IT,Italy,Lombardy,Milan,Zona Tortona,Zona Tortona,Milan - Zona Tortona,IT-8489,45.444962,9.169036,"https://www.google.com/maps/search/?api=1&query=45.444962,9.169036",dual_aspect,partially_furnished,,,,57,A4,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on mixed_use use in Milan - Zona Tortona."
LC-US-1121,NoMa Flex 1121,"7536 Canal St, Washington",industrial,flex,logistics,available,100682,55.00,annual_rent,72390358,0.0541,Immediate,2026-05-19,Washington DC,US,United States,DC,Washington,NoMa,NoMa,Washington DC - NoMa,99442,38.892660,-77.009687,"https://www.google.com/maps/search/?api=1&query=38.892660,-77.009687",north,furnished,grade_level,33,3,158,I-66,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in Washington DC - NoMa."
LC-ES-2038,Chamartin Creative 2038,"5691 Market Loop, Madrid",office,creative,office,coming_soon,81376,52.00,annual_rent,48581472,0.0653,Q3 2026,2026-09-01,Madrid,ES,Spain,Community of Madrid,Madrid,Chamartin,Chamartin,Madrid - Chamartin,ES-3229,40.416512,-3.668963,"https://www.google.com/maps/search/?api=1&query=40.416512,-3.668963",dual_aspect,partially_furnished,,,,12,M-30,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on office use in Madrid - Chamartin."
LC-US-1255,Las Colinas Highrise 1255,"4168 Orchard Ave, Dallas",multifamily,highrise,residential,under_offer,48115,47.00,annual_rent,43784650,0.0494,Under offer,2026-06-15,Dallas-Fort Worth,US,United States,TX,Dallas,Las Colinas,Las Colinas,Dallas-Fort Worth - Las Colinas,49586,32.823552,-96.846841,"https://www.google.com/maps/search/?api=1&query=32.823552,-96.846841",courtyard,unfurnished,,,,127,I-35E,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on residential use in Dallas-Fort Worth - Las Colinas."
LC-US-1304,Westside Cold Storage 1304,"4684 Harbor St, Atlanta",industrial,cold_storage,logistics,available,220852,49.00,annual_rent,182644604,0.0610,Immediate,2026-05-19,Atlanta,US,United States,GA,Atlanta,Westside,Westside,Atlanta - Westside,91355,33.712410,-84.360919,"https://www.google.com/maps/search/?api=1&query=33.712410,-84.360919",street_front,warm_shell,dock_high,25,6,549,I-85,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in Atlanta - Westside."
LC-US-0518,South Bay Last Mile 518,"4442 Union Pkwy, Los Angeles",industrial,last_mile,logistics,available,108158,46.00,annual_rent,79171656,0.0678,Immediate,2026-05-19,Los Angeles/Inland Empire,US,United States,CA,Los Angeles,South Bay,South Bay,Los Angeles/Inland Empire - South Bay,28791,34.052696,-118.322197,"https://www.google.com/maps/search/?api=1&query=34.052696,-118.322197",dual_aspect,warm_shell,dock_high,4,6,31,I-10,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in Los Angeles/Inland Empire - South Bay."
LC-US-0568,Round Rock Purpose Built 568,"6303 Union Ln, Austin",mixed_use,purpose_built,mixed_use,leased,109412,43.00,annual_rent,69257796,0.0537,Leased,2026-05-19,Austin,US,United States,TX,Austin,Round Rock,Round Rock,Austin - Round Rock,65503,30.247380,-97.691563,"https://www.google.com/maps/search/?api=1&query=30.247380,-97.691563",street_front,partially_furnished,,,,409,I-35,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on mixed_use use in Austin - Round Rock."
LC-US-1193,RiNo Specialty 1193,"7706 River Loop, Denver",medical,specialty,medical,pipeline,78703,75.00,annual_rent,70360482,,Pipeline delivery,2027-03-01,Denver,US,United States,CO,Denver,RiNo,RiNo,Denver - RiNo,51833,39.714937,-105.008761,"https://www.google.com/maps/search/?api=1&query=39.714937,-105.008761",north,furnished,,,,282,I-70,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on medical use in Denver - RiNo."
LC-DE-1798,Schwabing Adaptive Reuse 1798,"2768 Harbor St, Munich",self_storage,adaptive_reuse,self_storage,unknown,109619,92.00,annual_rent,20717991,0.0684,Unknown,2026-05-19,Munich,DE,Germany,Bavaria,Munich,Schwabing,Schwabing,Munich - Schwabing,DE-1495,48.163796,11.523567,"https://www.google.com/maps/search/?api=1&query=48.163796,11.523567",dual_aspect,partially_furnished,,,,581,A8,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on self_storage use in Munich - Schwabing."
LC-US-0918,Downtown Flex 918,"6773 Logistics Ave, Houston",industrial,flex,logistics,available,50550,43.00,annual_rent,47820300,0.0604,Immediate,2026-05-19,Houston,US,United States,TX,Houston,Downtown,Downtown,Houston - Downtown,94201,29.726980,-95.340343,"https://www.google.com/maps/search/?api=1&query=29.726980,-95.340343",dual_aspect,turnkey,shared_yard,40,2,169,I-610,metro_adjacent,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in Houston - Downtown."
LC-ES-2136,Coslada Class B 2136,"714 Orchard Pkwy, Madrid",office,class_b,office,coming_soon,34440,78.00,annual_rent,12673920,0.0768,Q3 2026,2026-07-01,Madrid,ES,Spain,Community of Madrid,Madrid,Coslada,Coslada,Madrid - Coslada,ES-4871,40.330009,-3.623089,"https://www.google.com/maps/search/?api=1&query=40.330009,-3.623089",street_front,turnkey,,,,58,A-2,metro_adjacent,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on office use in Madrid - Coslada."
LC-US-1164,Alliance Midrise 1164,"1320 Spruce Loop, Dallas",multifamily,midrise,residential,under_offer,73424,43.00,annual_rent,44935488,0.0464,Under offer,2026-06-15,Dallas-Fort Worth,US,United States,TX,Dallas,Alliance,Alliance,Dallas-Fort Worth - Alliance,49555,32.686754,-96.720862,"https://www.google.com/maps/search/?api=1&query=32.686754,-96.720862",west,turnkey,,,,160,I-635,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on residential use in Dallas-Fort Worth - Alliance."
LC-US-0696,Alliance Campus 696,"8405 Orchard Loop, Dallas",data_center,campus,data_center,unknown,137548,34.00,annual_rent,38788536,0.0534,Unknown,2026-05-19,Dallas-Fort Worth,US,United States,TX,Dallas,Alliance,Alliance,Dallas-Fort Worth - Alliance,37482,32.850319,-96.834746,"https://www.google.com/maps/search/?api=1&query=32.850319,-96.834746",street_front,turnkey,,,,401,I-635,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on data_center use in Dallas-Fort Worth - Alliance."
LC-US-0898,Brooklyn Adaptive Reuse 898,"2089 Gallery Pkwy, New York",self_storage,adaptive_reuse,self_storage,unknown,115966,84.00,annual_rent,103557638,0.0539,Unknown,2026-05-19,New York,US,United States,NY,New York,Brooklyn,Brooklyn,New York - Brooklyn,10866,40.742788,-74.037969,"https://www.google.com/maps/search/?api=1&query=40.742788,-74.037969",south,partially_furnished,,,,340,I-95,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on self_storage use in New York - Brooklyn."
LC-ES-1773,22@ Urban 1773,"5688 Logistics Ave, Barcelona",mixed_use,urban,mixed_use,leased,37225,92.00,annual_rent,21888300,0.0578,Leased,2026-05-19,Barcelona,ES,Spain,Catalonia,Barcelona,22@,22@,Barcelona - 22@,ES-7717,41.329144,2.216692,"https://www.google.com/maps/search/?api=1&query=41.329144,2.216692",corner,shell,,,,101,C-32,metro_adjacent,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on mixed_use use in Barcelona - 22@."
LC-US-1098,River North Adaptive Reuse 1098,"2546 Foundry Loop, Chicago",self_storage,adaptive_reuse,self_storage,unknown,78478,51.00,annual_rent,54149820,0.0599,Unknown,2026-05-19,Chicago,US,United States,IL,Chicago,River North,River North,Chicago - River North,94597,41.830493,-87.717640,"https://www.google.com/maps/search/?api=1&query=41.830493,-87.717640",south,turnkey,,,,433,I-290,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on self_storage use in Chicago - River North."
LC-US-0755,Queens Highrise 755,"5003 Skyline St, New York",multifamily,highrise,residential,under_offer,126811,44.00,annual_rent,105126319,0.0506,Under offer,2026-06-15,New York,US,United States,NY,New York,Queens,Queens,New York - Queens,54941,40.749429,-74.029303,"https://www.google.com/maps/search/?api=1&query=40.749429,-74.029303",east,furnished,,,,405,I-278,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on residential use in New York - Queens."
